DATE,CPIQOEPS Index,AHE TOTL Index,ECICCVYY Index,USURTOT Index,ZHVIACUR Index,ZRIOAYOY Index,CPIQOEPS Index_yoy,ZHVIACUR Index_yoy,ZHVIACUR Index_yoy_lagged,AHE TOTL Index_lag30m,AHE TOTL Index_lag60m,AHE TOTL Index_lag90m,CPIQOEPS Index_lag30m,CPIQOEPS Index_lag60m,CPIQOEPS Index_lag90m,ECICCVYY Index_lag30m,ECICCVYY Index_lag60m,ECICCVYY Index_lag90m,USURTOT Index_lag30m,USURTOT Index_lag60m,USURTOT Index_lag90m,ZHVIACUR Index_lag30m,ZHVIACUR Index_lag60m,ZHVIACUR Index_lag90m,ZRIOAYOY Index_lag30m,ZRIOAYOY Index_lag60m,ZRIOAYOY Index_lag90m,CPIQOEPS Index_yoy_lag30m,CPIQOEPS Index_yoy_lag60m,CPIQOEPS Index_yoy_lag90m,ZHVIACUR Index_yoy_lag30m,ZHVIACUR Index_yoy_lag60m,ZHVIACUR Index_yoy_lag90m,ZHVIACUR Index_yoy_lagged_lag30m,ZHVIACUR Index_yoy_lagged_lag60m,ZHVIACUR Index_yoy_lagged_lag90m
2015-08-19,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.5117434724743575,24.97,24.97,24.89,285.632,284.681,284.031,1.97694,2.57261,2.57261,5.300000191,5.6,5.400000095,193123.9210836501,192167.46504758368,191171.5417611409,5.26109,5.1981,5.25601,0.0,0.0,0.0,0.0,0.0,0.0,0.4977200671453685,0.5209579193995006,0.4744811589524333
2015-08-20,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.5117434724743575,24.97,24.97,24.89,285.632,284.681,284.031,1.97694,2.57261,2.57261,5.300000191,5.6,5.400000095,193123.9210836501,192167.46504758368,191171.5417611409,5.26109,5.1981,5.25601,0.0,0.0,0.0,0.0,0.0,0.0,0.4977200671453685,0.5209579193995006,0.4744811589524333
2015-08-21,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.5117434724743575,24.97,24.97,24.89,285.632,284.681,284.031,1.97694,2.57261,2.57261,5.300000191,5.6,5.400000095,193123.9210836501,192167.46504758368,191171.5417611409,5.26109,5.1981,5.25601,0.0,0.0,0.0,0.0,0.0,0.0,0.4977200671453685,0.5209579193995006,0.4744811589524333
2015-08-22,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.5117434724743575,24.97,24.97,24.89,285.632,284.681,284.031,1.97694,2.57261,2.57261,5.300000191,5.6,5.400000095,193123.9210836501,192167.46504758368,191171.5417611409,5.26109,5.1981,5.25601,0.0,0.0,0.0,0.0,0.0,0.0,0.4977200671453685,0.5209579193995006,0.4744811589524333
2015-08-23,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.5117434724743575,24.97,24.97,24.89,285.632,284.681,284.031,1.97694,2.57261,2.57261,5.300000191,5.6,5.400000095,193123.9210836501,192167.46504758368,191171.5417611409,5.26109,5.1981,5.25601,0.0,0.0,0.0,0.0,0.0,0.0,0.4977200671453685,0.5209579193995006,0.4744811589524333
2015-08-24,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.5117434724743575,24.97,24.97,24.89,285.632,284.681,284.031,1.97694,2.57261,2.57261,5.300000191,5.6,5.400000095,193123.9210836501,192167.46504758368,191171.5417611409,5.26109,5.1981,5.25601,0.0,0.0,0.0,0.0,0.0,0.0,0.4977200671453685,0.5209579193995006,0.4744811589524333
2015-08-25,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.5117434724743575,24.97,24.97,24.89,285.632,284.681,284.031,1.97694,2.57261,2.57261,5.300000191,5.6,5.400000095,193123.9210836501,192167.46504758368,191171.5417611409,5.26109,5.1981,5.25601,0.0,0.0,0.0,0.0,0.0,0.0,0.4977200671453685,0.5209579193995006,0.4744811589524333
2015-08-26,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.5117434724743575,24.97,24.97,24.89,285.632,284.681,284.031,1.97694,2.57261,2.57261,5.300000191,5.6,5.400000095,193123.9210836501,192167.46504758368,191171.5417611409,5.26109,5.1981,5.25601,0.0,0.0,0.0,0.0,0.0,0.0,0.4977200671453685,0.5209579193995006,0.0
2015-08-27,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.5117434724743575,24.97,24.97,24.89,285.632,284.681,284.031,1.97694,2.57261,2.57261,5.300000191,5.6,5.400000095,193123.9210836501,192167.46504758368,191171.5417611409,5.26109,5.1981,5.25601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.0,24.97,24.97,24.89,285.632,284.681,284.031,1.97694,2.57261,2.57261,5.300000191,5.6,5.400000095,193123.9210836501,192167.46504758368,191171.5417611409,5.26109,5.1981,5.25601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.0,24.97,24.97,24.97,285.632,285.632,284.681,1.97694,1.97694,2.57261,5.300000191,5.300000191,5.6,193123.9210836501,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.0,0.3340581211953131,0.228848259520964,0.0,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-08-30,286.425,25.01,1.97694,5.2,194112.22014358215,4.772,0.0,0.0,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-08-31,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-09-01,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-09-02,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-09-03,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-09-04,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-09-05,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-09-06,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-09-07,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-09-08,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-09-09,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.1981,5.25601,0.2776299574277496,0.3340581211953131,0.228848259520964,0.5117434724743575,0.4977200671453685,0.5209579193995006,0.0,0.0,0.0
2015-09-10,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,5.26109,5.26109,5.1981,0.2776299574277496,0.0,0.0,0.5117434724743575,0.0,0.0,0.0,0.0,0.0
2015-09-11,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.772,0.2241424456663976,0.5340108243816255,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-12,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-13,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-14,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4977200671453685,0.5209579193995006
2015-09-15,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.0,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-16,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-17,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-18,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-19,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-20,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-21,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-22,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-23,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-24,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-25,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685,0.5209579193995006
2015-09-26,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.0,0.0
2015-09-27,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.5340108243816255,25.01,24.97,24.97,286.425,285.632,284.681,1.97694,1.97694,2.57261,5.2,5.300000191,5.6,194112.22014358215,193123.9210836501,192167.46504758368,4.772,5.26109,5.1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-28,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.0,25.01,24.97,24.97,286.425,285.632,285.632,1.97694,1.97694,1.97694,5.2,5.300000191,5.300000191,194112.22014358215,193123.9210836501,193123.9210836501,4.772,5.26109,5.1981,0.0,0.0,0.3340581211953131,0.0,0.0,0.4977200671453685,0.0,0.0,0.0
2015-09-29,287.067,25.09,1.97694,5.099999905,195148.8004105964,4.78834,0.0,0.0,0.0,25.01,25.01,24.97,286.425,286.425,285.632,1.97694,1.97694,1.97694,5.2,5.2,5.300000191,194112.22014358215,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.0,0.2776299574277496,0.3340581211953131,0.0,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-09-30,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.2241424456663976,0.2776299574277496,0.3340581211953131,0.5340108243816255,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-10-01,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.2241424456663976,0.2776299574277496,0.3340581211953131,0.5340108243816255,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-10-02,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.2241424456663976,0.2776299574277496,0.3340581211953131,0.5340108243816255,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-10-03,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.2241424456663976,0.2776299574277496,0.3340581211953131,0.5340108243816255,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-10-04,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.2241424456663976,0.2776299574277496,0.3340581211953131,0.5340108243816255,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-10-05,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.2241424456663976,0.2776299574277496,0.3340581211953131,0.5340108243816255,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-10-06,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.2241424456663976,0.2776299574277496,0.3340581211953131,0.5340108243816255,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-10-07,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.2241424456663976,0.2776299574277496,0.3340581211953131,0.5340108243816255,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-10-08,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.2241424456663976,0.2776299574277496,0.3340581211953131,0.5340108243816255,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-10-09,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.1981,0.2241424456663976,0.2776299574277496,0.3340581211953131,0.5340108243816255,0.5117434724743575,0.4977200671453685,0.0,0.0,0.0
2015-10-10,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,5.26109,5.26109,0.2241424456663976,0.2776299574277496,0.0,0.5340108243816255,0.5117434724743575,0.0,0.0,0.0,0.0
2015-10-11,287.837,25.11,1.96399,5.0,196295.01741332075,4.78834,0.2682300647584013,0.5873553925582309,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.772,4.772,5.26109,0.2241424456663976,0.0,0.0,0.5340108243816255,0.0,0.0,0.0,0.0,0.0
2015-10-12,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-13,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-14,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4977200671453685
2015-10-15,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.0,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5117434724743575,0.4977200671453685
2015-10-16,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.5873553925582309,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.5340108243816255,0.5117434724743575,0.4977200671453685
2015-10-17,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.5873553925582309,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.5340108243816255,0.5117434724743575,0.4977200671453685
2015-10-18,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.5873553925582309,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.5340108243816255,0.5117434724743575,0.4977200671453685
2015-10-19,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.5873553925582309,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.5340108243816255,0.5117434724743575,0.4977200671453685
2015-10-20,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.5873553925582309,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.5340108243816255,0.5117434724743575,0.4977200671453685
2015-10-21,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.5873553925582309,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.5340108243816255,0.5117434724743575,0.4977200671453685
2015-10-22,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.5873553925582309,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.5340108243816255,0.5117434724743575,0.4977200671453685
2015-10-23,287.837,25.11,1.96399,5.0,196295.01741332075,4.75202,0.0,0.0,0.5873553925582309,25.09,25.01,24.97,287.067,286.425,285.632,1.97694,1.97694,1.97694,5.099999905,5.2,5.300000191,195148.8004105964,194112.22014358215,193123.9210836501,4.78834,4.772,5.26109,0.0,0.0,0.0,0.0,0.0,0.0,0.5340108243816255,0.5117434724743575,0.4977200671453685
